or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
38.316595+-122.28412,3505.0,5419.0,58.416666666666664,90.31666666666666,napa county,Relaxation at Your Fingertips!!,1486.0,2.0,4523760590.0,2014-06-16,http://sfbay.craigslist.org/nby/apa/4523760590.html,895.0,http://sfbay.craigslist.org/apa/index1100.html,-122.28412,38.316595,1.6603351955307262,sfbay,4008
37.733371+-122.480172,1380.0,2732.0,23.0,45.53333333333333,ingleside / SFSU / CCSF,"Newly renovated in law for rent(2br/1br), available in June",1850.0,2.0,4470836037.0,2014-05-14,http://sfbay.craigslist.org/sfc/apa/4470836037.html,NA,http://sfbay.craigslist.org/apa/index200.html,-122.480172,37.73337100000001,NA,sfbay,4009
37.7402+-122.171,1607.0,2675.0,26.783333333333335,44.583333333333336,san leandro,*** 3beds 2.5bths two story single house ***,2500.0,3.0,4467213555.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4467213555.html,1700.0,http://sfbay.craigslist.org/apa/index1100.html,-122.171,37.7402,1.4705882352941178,sfbay,4010
37.357929+-122.017422,3148.0,4792.0,52.46666666666667,79.86666666666666,sunnyvale,Best Deal In Town (Call To Be Put On Waiting List),2195.0,2.0,4512977445.0,2014-06-09,http://sfbay.craigslist.org/sby/apa/4512977445.html,1100.0,http://sfbay.craigslist.org/apa/index100.html,-122.017422,37.357929,1.9954545454545454,sfbay,4011
38.258162+-122.024469,3109.0,4515.0,51.81666666666667,75.25,fairfield / vacaville,El Secreto Mejor Guardado! El Mejor Local! Apto Amplio de 1 Recamara,865.0,1.0,4528798642.0,2014-06-19,http://sfbay.craigslist.org/eby/apa/4528798642.html,680.0,http://sfbay.craigslist.org/apa/index1600.html,-122.024469,38.258162,1.2720588235294117,sfbay,4012
37.77591+-122.431214,821.0,1774.0,13.683333333333334,29.566666666666666,hayes valley,"Charming, pet friendly Victorian!-Rentals In SF",3095.0,1.0,4535353493.0,2014-06-30,http://sfbay.craigslist.org/sfc/apa/4535353493.html,NA,http://sfbay.craigslist.org/apa/index3500.html,-122.43121399999998,37.77591,NA,sfbay,4013
37.7786+-122.4892,1351.0,2546.0,22.516666666666666,42.43333333333333,richmond / seacliff,Half Month Off Gorgeous 4 Bedroom,4795.0,4.0,4463148819.0,2014-05-15,http://sfbay.craigslist.org/sfc/apa/4463148819.html,2415.0,http://sfbay.craigslist.org/apa/index3000.html,-122.4892,37.7786,1.9855072463768115,sfbay,4014
37.867638+-122.27457,1341.0,2310.0,22.35,38.5,berkeley,1 br on Grant St. AVL 8/1 - G33/4,2095.0,1.0,4484670731.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4484670731.html,NA,http://sfbay.craigslist.org/apa/index3600.html,-122.27457,37.867638,NA,sfbay,4015
37.403761+-122.077332,2655.0,4099.0,44.25,68.31666666666666,mountain view,A spacious 2Bed/2Bath condo near Castro Street,2980.0,2.0,4498282296.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4498282296.html,998.0,http://sfbay.craigslist.org/apa/index200.html,-122.077332,37.403761,2.9859719438877756,sfbay,4016
37.5538+-122.27,2099.0,3331.0,34.983333333333334,55.516666666666666,foster city,BEAUTY & CONVENIENCE! WATERFRONT HOME WITH W/D!,2443.0,1.0,4548090948.0,2014-07-01,http://sfbay.craigslist.org/pen/apa/4548090948.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-122.27,37.5538,NA,sfbay,4017
37.5538+-122.27,2099.0,3331.0,34.983333333333334,55.516666666666666,foster city,Huge condo dual master suite,1900.0,NA,4521925881.0,2014-06-15,http://sfbay.craigslist.org/pen/apa/4521925881.html,2e3,http://sfbay.craigslist.org/apa/index1000.html,-122.27,37.5538,0.95,sfbay,4539
37.785105+-122.440994,727.0,1578.0,12.116666666666667,26.3,lower pac hts,AZARI PM | Beautiful 2 BR/1 BA Unit w/1 Car Pkg & a yard,3495.0,2.0,4538530804.0,2014-06-27,http://sfbay.craigslist.org/sfc/apa/4538530804.html,1e3,http://sfbay.craigslist.org/apa/index2100.html,-122.440994,37.785105,3.495,sfbay,4018
37.876022+-122.515326,1593.0,3075.0,26.55,51.25,sausalito,Best Kept Secret! One Bedroom Loft! Amazing Location!,2080.0,1.0,4470522571.0,2014-05-14,http://sfbay.craigslist.org/nby/apa/4470522571.html,612.0,http://sfbay.craigslist.org/apa/index1100.html,-122.515326,37.876022,3.3986928104575163,sfbay,4019
38.437933+-122.694449,3943.0,5720.0,65.71666666666667,95.33333333333333,santa rosa,3br / 3ba - House - 1712 Vallejo Street,2100.0,3.0,4508445665.0,2014-06-07,http://sfbay.craigslist.org/nby/apa/4508445665.html,2022.0,http://sfbay.craigslist.org/apa/index2600.html,-122.694449,38.437933,1.0385756676557865,sfbay,4020
37.522233+-122.275007,1927.0,3124.0,32.11666666666667,52.06666666666667,belmont,"Completely remodeled! 1 bed, 1 bath, spacious & 2 mins to Caltrain",1899.0,1.0,4528643084.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4528643084.html,750.0,http://sfbay.craigslist.org/apa/index2000.html,-122.275007,37.522233,2.532,sfbay,4021
37.864436+-122.25616,1369.0,2239.0,22.816666666666666,37.31666666666667,berkeley,Huge 2-bed 4 blocks to UCB Gated High security Granite Available 7/1,2495.0,2.0,4524818310.0,2014-06-19,http://sfbay.craigslist.org/eby/apa/4524818310.html,1100.0,http://sfbay.craigslist.org/apa/index1100.html,-122.25616,37.864436,2.268181818181818,sfbay,4022
37.274195+-121.846611,3631.0,5333.0,60.516666666666666,88.88333333333334,san jose south,3 Bedroom Available Today! Welcome Home!,2617.0,3.0,4490761949.0,2014-05-27,http://sfbay.craigslist.org/sby/apa/4490761949.html,1040.0,http://sfbay.craigslist.org/apa/index2500.html,-121.846611,37.274195,2.516346153846154,sfbay,4023
37.313816+-121.838805,3467.0,4998.0,57.78333333333333,83.3,san jose south,"2 BR/1BA, UPSTAIRS, REM. KIT, NEW CARPET, W/D HKUP, M/I JULY 15th!",1900.0,2.0,4529770786.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4529770786.html,862.0,http://sfbay.craigslist.org/apa/index3700.html,-121.838805,37.313816,2.2041763341067284,sfbay,4024
37.403335+-122.112737,2745.0,4269.0,45.75,71.15,mountain view,"Fully Equipped Kitchen, Roof Top Patio, Beautiful Community",5145.0,2.0,4536827592.0,2014-06-24,http://sfbay.craigslist.org/pen/apa/4536827592.html,1080.0,http://sfbay.craigslist.org/apa/index2000.html,-122.112737,37.403335,4.763888888888889,sfbay,4025
37.986898+-122.529588,1981.0,3486.0,33.016666666666666,58.1,san rafael,STUDIO,1275.0,1.0,4548919464.0,2014-07-08,http://sfbay.craigslist.org/nby/apa/4548919464.html,300.0,http://sfbay.craigslist.org/apa/index500.html,-122.529588,37.986898,4.25,sfbay,4026
37.502982+-122.265497,2116.0,3385.0,35.266666666666666,56.416666666666664,san carlos,"2Bed/2Bath Condo, Showing This Weekend, Available June 1st!!!!!!!!!!",2800.0,2.0,4484815234.0,2014-05-30,http://sfbay.craigslist.org/pen/apa/4484815234.html,1010.0,http://sfbay.craigslist.org/apa/index2900.html,-122.265497,37.502982,2.772277227722772,sfbay,4027
37.798165+-122.412096,569.0,1438.0,9.483333333333333,23.966666666666665,north beach / telegraph hill,"Gorgeous, Fully Remodeled Flat w/Lndry & Roof Access",4700.0,2.0,4519095707.0,2014-07-02,http://sfbay.craigslist.org/sfc/apa/4519095707.html,NA,http://sfbay.craigslist.org/apa/index2800.html,-122.412096,37.798165,NA,sfbay,4028
37.7195+-122.4411,1058.0,2087.0,17.633333333333333,34.78333333333333,ingleside / SFSU / CCSF,全新3房出租,2650.0,3.0,4483500682.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4483500682.html,1200.0,http://sfbay.craigslist.org/apa/index1300.html,-122.4411,37.7195,2.2083333333333335,sfbay,4029
37.796085+-122.417221,653.0,1366.0,10.883333333333333,22.766666666666666,pittsburg / antioch,Antioch 2 bedroom $100 /month,100.0,2.0,4527147056.0,2014-06-18,http://sfbay.craigslist.org/eby/apa/4527147056.html,650.0,http://sfbay.craigslist.org/apa/index1300.html,-122.417221,37.796085,0.15384615384615385,sfbay,4030
37.365587+-122.024503,3081.0,4780.0,51.35,79.66666666666667,sunnyvale,"Welcome Home To Fair Oaks West, Where One-Of-A-Kind Living Is Found.",2549.0,2.0,4457144108.0,2014-05-13,http://sfbay.craigslist.org/sby/apa/4457144108.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-122.024503,37.365587,NA,sfbay,4031
37.795127+-122.428176,674.0,1642.0,11.233333333333333,27.366666666666667,pacific heights,View Apt in Pac Heights-Parking in Garage!,2950.0,1.0,4498161516.0,2014-05-31,http://sfbay.craigslist.org/sfc/apa/4498161516.html,700.0,http://sfbay.craigslist.org/apa/index400.html,-122.428176,37.795127,4.214285714285714,sfbay,4032
37.720191+-122.434977,1082.0,2120.0,18.033333333333335,35.333333333333336,excelsior / outer mission,"Spacious in-law unit w/ 1 bed room, 1 living room, and kitchen",2150.0,1.0,4527323989.0,2014-06-18,http://sfbay.craigslist.org/sfc/apa/4527323989.html,600.0,http://sfbay.craigslist.org/apa/index1000.html,-122.434977,37.720191,3.5833333333333335,sfbay,4033
37.554921+-122.266481,1982.0,3240.0,33.03333333333333,54.0,foster city,Live the Life of Luxury on the Water!,2833.0,2.0,4495982484.0,2014-05-30,http://sfbay.craigslist.org/pen/apa/4495982484.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-122.266481,37.554921,NA,sfbay,4034
37.772106+-122.433958,920.0,1975.0,15.333333333333334,32.916666666666664,lower haight,Large Sunny 1Br/1ba + extra room+ parking,3550.0,1.0,4469748717.0,2014-05-14,http://sfbay.craigslist.org/sfc/apa/4469748717.html,1e3,http://sfbay.craigslist.org/apa/index3300.html,-122.433958,37.772106,3.55,sfbay,4035
37.877072+-122.260408,1557.0,2823.0,25.95,47.05,berkeley north / hills,"OPEN SUNDAY AT 10:00 - LeConte@Euclid 1BR/1BA, steps from UC",2075.0,1.0,4471614672.0,2014-05-23,http://sfbay.craigslist.org/eby/apa/4471614672.html,NA,http://sfbay.craigslist.org/apa/,-122.260408,37.877072,NA,sfbay,4036
37.858726+-122.25998,1259.0,2288.0,20.983333333333334,38.13333333333333,berkeley,Berkeley Unfurnished Studio All Utilities Included,1249.0,NA,4542235710.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4542235710.html,NA,http://sfbay.craigslist.org/apa/index1500.html,-122.25998,37.858726,NA,sfbay,4037
37.8365+-122.2804,1167.0,2041.0,19.45,34.016666666666666,emeryville,"Modern 2 Bedroom, 2.5 Bath Townhouse in the Heart of it all",3098.0,2.0,4467310739.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4467310739.html,1121.0,http://sfbay.craigslist.org/apa/index2200.html,-122.2804,37.8365,2.7636039250669047,sfbay,4038
37.8365+-122.2804,1167.0,2041.0,19.45,34.016666666666666,emeryville,Nice Watergate 1-Bdm 710 sf,NA,1.0,4485668733.0,2014-05-23,http://sfbay.craigslist.org/eby/apa/4485668733.html,NA,http://sfbay.craigslist.org/apa/,-122.2804,37.8365,NA,sfbay,4208
37.692632+-122.463665,1271.0,2389.0,21.183333333333334,39.81666666666667,daly city,Large Remodeled flat w/additional room & 1/2 bath down! Open Sat 1pm,3300.0,4.0,4462657795.0,2014-05-18,http://sfbay.craigslist.org/pen/apa/4462657795.html,2e3,http://sfbay.craigslist.org/apa/index300.html,-122.463665,37.692632,1.65,sfbay,4039
37.742626+-122.485335,1545.0,3065.0,25.75,51.083333333333336,sunset / parkside,"Great location for students with easy access to SFSU, CCSF & USF!!",2995.0,3.0,4493187482.0,2014-06-19,http://sfbay.craigslist.org/sfc/apa/4493187482.html,1200.0,http://sfbay.craigslist.org/apa/index3200.html,-122.485335,37.742626,2.495833333333333,sfbay,4040
37.787397+-122.438011,697.0,1526.0,11.616666666666667,25.433333333333334,lower pac hts,Remodeled 1 bed 1 bath**OPEN HOUSE** FRIDAY 5:30pm & SAT 12:45,2575.0,1.0,4467610617.0,2014-05-16,http://sfbay.craigslist.org/sfc/apa/4467610617.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.43801100000002,37.787397,NA,sfbay,4041
37.978086+-122.321672,1649.0,2603.0,27.483333333333334,43.38333333333333,"hercules, pinole, san pablo, el sob",2 Bedroom 2 Bath! w/Fireplace! Income Restrictions,2001.0,2.0,4523942793.0,2014-06-16,http://sfbay.craigslist.org/eby/apa/4523942793.html,1114.0,http://sfbay.craigslist.org/apa/index600.html,-122.321672,37.978086,1.796229802513465,sfbay,4042
37.4087+-121.9406,2974.0,4344.0,49.56666666666667,72.4,san jose north,This 1BR/1BA Apartment Has a Bike Repair Center On-Site,2270.0,1.0,4494198486.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494198486.html,747.0,http://sfbay.craigslist.org/apa/index2500.html,-121.9406,37.4087,3.038821954484605,sfbay,4043
37.4087+-121.9406,2974.0,4344.0,49.56666666666667,72.4,san jose north,"Stunning Luxury Apt Home 2X2, Salt Water Pool, Hardwood Flooring",3060.0,2.0,4529109265.0,2014-06-19,http://sfbay.craigslist.org/sby/apa/4529109265.html,1011.0,http://sfbay.craigslist.org/apa/index700.html,-121.9406,37.4087,3.026706231454006,sfbay,4189
37.4087+-121.9406,2974.0,4344.0,49.56666666666667,72.4,san jose north,"Stunning Luxury Apt Home 2X2, Salt Water Pool, Hardwood Flooring",3060.0,2.0,4529109265.0,2014-06-22,http://sfbay.craigslist.org/sby/apa/4529109265.html,1011.0,http://sfbay.craigslist.org/apa/index300.html,-121.9406,37.4087,3.026706231454006,sfbay,4278
37.4087+-121.9406,2974.0,4344.0,49.56666666666667,72.4,san jose north,Luxurious First Floor Studio Ready For Immediate Move In!!!,2173.0,NA,4537347259.0,2014-06-24,http://sfbay.craigslist.org/sby/apa/4537347259.html,565.0,http://sfbay.craigslist.org/apa/index700.html,-121.9406,37.4087,3.8460176991150443,sfbay,4651
37.4087+-121.9406,2974.0,4344.0,49.56666666666667,72.4,san jose north,"Don't walk, Run! Our Most Popular Floor Plan is now Available!",3125.0,2.0,4493187061.0,2014-05-28,http://sfbay.craigslist.org/sby/apa/4493187061.html,1108.0,http://sfbay.craigslist.org/apa/index700.html,-121.9406,37.4087,2.8203971119133575,sfbay,4703
37.732694+-122.481015,1385.0,2704.0,23.083333333333332,45.06666666666667,sunset / parkside,♥ [Merced Manor] ♥ 3000 sq ft beautiful house (4BR 3BA) for rent,4950.0,4.0,4502560188.0,2014-06-29,http://sfbay.craigslist.org/sfc/apa/4502560188.html,3e3,http://sfbay.craigslist.org/apa/,-122.481015,37.732694,1.65,sfbay,4044
37.70353+-122.462405,1104.0,2214.0,18.4,36.9,daly city,Reserve today! 2 bedroom 2.5 bath Cozy Townhouse with washer and dryer,3e3,2.0,4483642273.0,2014-05-22,http://sfbay.craigslist.org/pen/apa/4483642273.html,1052.0,http://sfbay.craigslist.org/apa/index500.html,-122.462405,37.70353,2.8517110266159698,sfbay,4045
37.855237+-122.241375,1173.0,1954.0,19.55,32.56666666666667,berkeley,beautiful Claremont Home!  Best Berkeley Location!,3975.0,3.0,4466230277.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4466230277.html,NA,http://sfbay.craigslist.org/apa/index500.html,-122.241375,37.855237,NA,sfbay,4046
37.402011+-122.067344,2652.0,4024.0,44.2,67.06666666666666,mountain view,"Quiet, Bike to Google, Covenient, Clean",1845.0,1.0,4494103906.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494103906.html,595.0,http://sfbay.craigslist.org/apa/index2800.html,-122.067344,37.402011,3.100840336134454,sfbay,4047
37.402011+-122.067344,2652.0,4024.0,44.2,67.06666666666666,mountain view,Incredible value!  These floorplans are a must see!,1945.0,1.0,4537006489.0,2014-06-24,http://sfbay.craigslist.org/pen/apa/4537006489.html,595.0,http://sfbay.craigslist.org/apa/index1600.html,-122.067344,37.402011,3.26890756302521,sfbay,4285
36.951751+-121.869466,5691.0,7636.0,94.85,127.26666666666667,aptos,"Gorgeously remodeled w/ 3 beds and 2 full baths, bonus office $2800",2800.0,3.0,4511206905.0,2014-06-08,http://sfbay.craigslist.org/scz/apa/4511206905.html,1400.0,http://sfbay.craigslist.org/apa/index200.html,-121.869466,36.951751,2.0,sfbay,4048
37.408939+-122.135174,2897.0,4478.0,48.28333333333333,74.63333333333334,palo alto,BARRON PARK CHARMER WITH UPDATED KITCH & BATHS-HDWD FL-JACUZZI-GARDEN,4e3,2.0,4542768333.0,2014-07-01,http://sfbay.craigslist.org/pen/apa/4542768333.html,NA,http://sfbay.craigslist.org/apa/index2000.html,-122.135174,37.408939,NA,sfbay,4049
37.3163+-121.9356,3243.0,4747.0,54.05,79.11666666666666,san jose west,One Bedroom Apartment,1757.0,1.0,4470763407.0,2014-05-14,http://sfbay.craigslist.org/sby/apa/4470763407.html,725.0,http://sfbay.craigslist.org/apa/index400.html,-121.9356,37.3163,2.423448275862069,sfbay,4050
37.3163+-121.9356,3243.0,4747.0,54.05,79.11666666666666,san jose west,BRAND NEW 2X2 TOWNHOME IN MISORA LUXURY APARTMENTS!!!,5310.0,2.0,4552138128.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4552138128.html,1800.0,http://sfbay.craigslist.org/apa/index300.html,-121.9356,37.3163,2.95,sfbay,4216
37.3163+-121.9356,3243.0,4747.0,54.05,79.11666666666666,san jose west,Two Bedroom One Bathroom Apartment Home,2094.0,2.0,4521814115.0,2014-06-15,http://sfbay.craigslist.org/sby/apa/4521814115.html,825.0,http://sfbay.craigslist.org/apa/index1200.html,-121.9356,37.3163,2.538181818181818,sfbay,4300
37.3163+-121.9356,3243.0,4747.0,54.05,79.11666666666666,san jose west,2x2.5 Townhome in Santana Heights!,3299.0,2.0,4497565123.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497565123.html,1457.0,http://sfbay.craigslist.org/apa/index1800.html,-121.9356,37.3163,2.2642415923129717,sfbay,4411
37.3163+-121.9356,3243.0,4747.0,54.05,79.11666666666666,san jose west,2X2 APARTMENT IN SANTANA HEIGHTS!,3705.0,2.0,4476589723.0,2014-05-18,http://sfbay.craigslist.org/sby/apa/4476589723.html,1175.0,http://sfbay.craigslist.org/apa/index1000.html,-121.9356,37.3163,3.1531914893617023,sfbay,4763
38.432598+-122.676237,4060.0,5861.0,67.66666666666667,97.68333333333334,santa rosa,SANTA ROSA - BENNETT VALLEY GEM,2350.0,3.0,4479454106.0,2014-05-31,http://sfbay.craigslist.org/nby/apa/4479454106.html,1850.0,http://sfbay.craigslist.org/apa/index2400.html,-122.676237,38.432598,1.2702702702702702,sfbay,4051
37.381855+-122.081881,2825.0,4318.0,47.083333333333336,71.96666666666667,mountain view,BRAND NEW 4 BR/3 BA Home!,6500.0,4.0,4506731067.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4506731067.html,2250.0,http://sfbay.craigslist.org/apa/index1900.html,-122.081881,37.381855,2.888888888888889,sfbay,4052
37.322637+-122.030838,3121.0,4722.0,52.016666666666666,78.7,cupertino,Do you have a Large Dog? Come Talk to us. Large Furry Friends Welcome!,3384.0,2.0,4494227355.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494227355.html,1165.0,http://sfbay.craigslist.org/apa/index2500.html,-122.030838,37.322637,2.9047210300429183,sfbay,4053
37.799549+-122.43117,774.0,1841.0,12.9,30.683333333333334,marina / cow hollow,Amazing Studio,1950.0,NA,4531615197.0,2014-06-21,http://sfbay.craigslist.org/sfc/apa/4531615197.html,NA,http://sfbay.craigslist.org/apa/index2300.html,-122.43117,37.799549,NA,sfbay,4054
37.018308+-121.574526,4845.0,6646.0,80.75,110.76666666666667,gilroy,COZY ONE BEDROOM MOVE IN JULY!!,1100.0,1.0,4530046477.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4530046477.html,NA,http://sfbay.craigslist.org/apa/index2700.html,-121.574526,37.01830800000001,NA,sfbay,4055
37.9504+-122.0263,2214.0,3375.0,36.9,56.25,concord / pleasant hill / martinez,HOME BUYER HELP 0.5 DOWN PROGRAM,2e3,3.0,4468509232.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4468509232.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.0263,37.9504,NA,sfbay,4056
37.782645+-122.415225,628.0,1466.0,10.466666666666667,24.433333333333334,tenderloin,Remodeled Studio Available Now,1695.0,NA,4531444550.0,2014-06-23,http://sfbay.craigslist.org/sfc/apa/4531444550.html,475.0,http://sfbay.craigslist.org/apa/index3700.html,-122.415225,37.782645,3.568421052631579,sfbay,4057
38.0066+-122.2637,1842.0,2923.0,30.7,48.71666666666667,GREAT LOCATION!!!!!!!!!,$1600 / 2br - 930ft² - Hercules - Bravo Location (Newly painted/carpet,NA,NA,4482933594.0,2014-05-24,http://sfbay.craigslist.org/eby/apa/4482933594.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.2637,38.0066,NA,sfbay,4058
37.749365+-122.502215,1667.0,3078.0,27.783333333333335,51.3,sunset / parkside,Remodeled sunset apartment,1200.0,1.0,4535736999.0,2014-06-23,http://sfbay.craigslist.org/sfc/apa/4535736999.html,NA,http://sfbay.craigslist.org/apa/index400.html,-122.502215,37.749365,NA,sfbay,4059
37.918088+-122.310771,1391.0,2284.0,23.183333333333334,38.06666666666667,albany / el cerrito,El Cerrito One-bedroom for rent,1260.0,1.0,4508804429.0,2014-06-13,http://sfbay.craigslist.org/eby/apa/4508804429.html,500.0,http://sfbay.craigslist.org/apa/index3100.html,-122.310771,37.918088,2.52,sfbay,4060
37.889274+-122.121675,1677.0,2578.0,27.95,42.96666666666667,lafayette / orinda / moraga,OPEN HOUSE DWTN LAF 3X2 H20 TRSH PAID POOL WOOD FLOORS BRIGHT FP LARGE,2450.0,3.0,4476047663.0,2014-05-18,http://sfbay.craigslist.org/eby/apa/4476047663.html,1250.0,http://sfbay.craigslist.org/apa/index1800.html,-122.121675,37.889274,1.96,sfbay,4061
38.2671+-122.0356,3115.0,4525.0,51.916666666666664,75.41666666666667,fairfield / vacaville,The Lifestyle You've Been Looking For!,1333.0,1.0,4538382884.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4538382884.html,790.0,http://sfbay.craigslist.org/apa/index2700.html,-122.0356,38.2671,1.6873417721518988,sfbay,4062
38.2671+-122.0356,3115.0,4525.0,51.916666666666664,75.41666666666667,fairfield / vacaville,1037 SUFFOLK WAY-CORDELIA HOME AVAILABLE FOR RENT AUGUST 1st!,1995.0,4.0,4551767e3,2014-07-03,http://sfbay.craigslist.org/eby/apa/4551767000.html,2253.0,http://sfbay.craigslist.org/apa/index1300.html,-122.0356,38.2671,0.8854860186418109,sfbay,4134
38.2671+-122.0356,3115.0,4525.0,51.916666666666664,75.41666666666667,fairfield / vacaville,Newly Remodeled 2BR/1.5 Townhouse For Move In Early To Mid July,1145.0,2.0,4469963434.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4469963434.html,942.0,http://sfbay.craigslist.org/apa/index1800.html,-122.0356,38.2671,1.2154989384288748,sfbay,4263
38.2671+-122.0356,3115.0,4525.0,51.916666666666664,75.41666666666667,fairfield / vacaville,2 Bedrooms available now,1431.0,2.0,4542474041.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4542474041.html,955.0,http://sfbay.craigslist.org/apa/index400.html,-122.0356,38.2671,1.4984293193717277,sfbay,4305
37.010048+-121.570352,4855.0,6671.0,80.91666666666667,111.18333333333334,gilroy,Ultra Luxurious Unit At Allium with Underground Parking,1850.0,2.0,4500235116.0,2014-06-02,http://sfbay.craigslist.org/sby/apa/4500235116.html,1076.0,http://sfbay.craigslist.org/apa/index3500.html,-121.570352,37.010048,1.7193308550185873,sfbay,4063
37.716759+-122.441246,1056.0,2191.0,17.6,36.516666666666666,mission district,Great condo for rent,1750.0,1.0,4532695631.0,2014-06-21,http://sfbay.craigslist.org/sfc/apa/4532695631.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.441246,37.716759,NA,sfbay,4064
