or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.537721+-121.960022,3646.0,9056.0,60.766666666666666,150.93333333333334,fremont / union city / newark,Large 3x2 Townhome with W/D & 2 car garage - AVAILABLE IN AUGUST!,2570.0,3.0,4562757933.0,2014-07-10,http://sfbay.craigslist.org/eby/apa/4562757933.html,1423.0,http://sfbay.craigslist.org/apa/index1300.html,-121.960022,37.53772100000001,1.8060435699226984,sfbay,2175
37.714652+-122.493398,1653.0,3379.0,27.55,56.31666666666667,sunset / parkside,"Next To The Lake and Golf Course, Parking, Resort Style Living!",1999.0,1.0,4481963737.0,2014-05-21,http://sfbay.craigslist.org/sfc/apa/4481963737.html,761.0,http://sfbay.craigslist.org/apa/index900.html,-122.493398,37.714652,2.626806833114323,sfbay,2176
37.714652+-122.493398,1653.0,3379.0,27.55,56.31666666666667,sunset / parkside,"Parking, Extra Storage Space, Pool, and Tennis Courts",1999.0,1.0,4505539326.0,2014-06-13,http://sfbay.craigslist.org/sfc/apa/4505539326.html,825.0,http://sfbay.craigslist.org/apa/index3300.html,-122.493398,37.714652,2.423030303030303,sfbay,2508
37.253175+-121.960317,3851.0,6035.0,64.18333333333334,100.58333333333333,los gatos,http://losgatosgardens.eprodesse.com,2145.0,2.0,4470276333.0,2014-05-14,http://sfbay.craigslist.org/sby/apa/4470276333.html,806.0,http://sfbay.craigslist.org/apa/index1800.html,-121.960317,37.253175,2.661290322580645,sfbay,2177
37.5735+-122.0469,3220.0,6183.0,53.666666666666664,103.05,fremont / union city / newark,FIVE-STAR LIVING & EASY ACCESS TO EVERYWHERE!,2424.0,2.0,4548159498.0,2014-07-01,http://sfbay.craigslist.org/eby/apa/4548159498.html,1066.0,http://sfbay.craigslist.org/apa/index2300.html,-122.0469,37.5735,2.273921200750469,sfbay,2178
37.773167+-122.396669,923.0,1878.0,15.383333333333333,31.3,SOMA / south beach,Top of the Line Studio with Huge Walk in Closet,3072.0,NA,4525802307.0,2014-06-17,http://sfbay.craigslist.org/sfc/apa/4525802307.html,600.0,http://sfbay.craigslist.org/apa/index400.html,-122.396669,37.773167,5.12,sfbay,2179
37.773167+-122.396669,923.0,1878.0,15.383333333333333,31.3,SOMA / south beach,"Often imitated, never duplicated",3438.0,1.0,4473234156.0,2014-05-16,http://sfbay.craigslist.org/sfc/apa/4473234156.html,860.0,http://sfbay.craigslist.org/apa/index2700.html,-122.396669,37.773167,3.9976744186046513,sfbay,2721
37.782057+-122.427396,755.0,1743.0,12.583333333333334,29.05,western addition,$1875 Sunny Huge Cath Hill Stu lndry elev***OPEN WED 6:30-7***,1875.0,NA,4480125638.0,2014-05-20,http://sfbay.craigslist.org/sfc/apa/4480125638.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.427396,37.782057,NA,sfbay,2180
37.956246+-122.335529,1907.0,3881.0,31.783333333333335,64.68333333333334,"hercules, pinole, san pablo, el sob",Condominio de 2 recamaras 2 baños en San Pablo,1500.0,2.0,4562769172.0,2014-07-10,http://sfbay.craigslist.org/eby/apa/4562769172.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-122.335529,37.956246,NA,sfbay,2181
37.822933+-121.987372,2481.0,5284.0,41.35,88.06666666666666,danville / san ramon,Cottage Available in Danville 1 Bedroom 1 Bath,1650.0,1.0,4489988716.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4489988716.html,1e3,http://sfbay.craigslist.org/apa/index4000.html,-121.987372,37.822933,1.65,sfbay,2182
37.331044+-121.905112,3910.0,6307.0,65.16666666666667,105.11666666666666,san jose downtown,"For a downtown apt, this one bedroom has the SPACE!!",2955.0,1.0,4473709847.0,2014-05-16,http://sfbay.craigslist.org/sby/apa/4473709847.html,1185.0,http://sfbay.craigslist.org/apa/index1700.html,-121.90511200000002,37.331044,2.4936708860759493,sfbay,2183
37.788473+-122.444714,844.0,1837.0,14.066666666666666,30.616666666666667,pacific heights,OPEN HOUSE SUN 140PM - Bright 1 Bedroom Apartment with Large Balcony,2150.0,1.0,4474574712.0,2014-05-17,http://sfbay.craigslist.org/sfc/apa/4474574712.html,NA,http://sfbay.craigslist.org/apa/index2400.html,-122.444714,37.788473,NA,sfbay,2184
37.327592+-122.042876,3469.0,5584.0,57.81666666666667,93.06666666666666,cupertino,THIS IS A BEAUTIFUL THREE BEDROOM TWO FULL BATH SINGLE FAMILY HOME,3900.0,3.0,4493777326.0,2014-06-02,http://sfbay.craigslist.org/sby/apa/4493777326.html,1400.0,http://sfbay.craigslist.org/apa/index3600.html,-122.042876,37.327592,2.7857142857142856,sfbay,2185
37.797418+-122.418002,649.0,1454.0,10.816666666666666,24.233333333333334,russian hill,"Charming 2BD/Split BATH Flat w/ Remodeled Kitchen/Bath, Hwd. & Patio",3950.0,2.0,4467668771.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4467668771.html,1600.0,http://sfbay.craigslist.org/apa/index2500.html,-122.418002,37.797418,2.46875,sfbay,2186
37.797418+-122.418002,649.0,1454.0,10.816666666666666,24.233333333333334,russian hill,"Charming 2BD/Split BATH Flat w/ Remodeled Kitchen/Bath, Hwd. & Patio",3950.0,2.0,4467668771.0,2014-06-11,http://sfbay.craigslist.org/sfc/apa/4467668771.html,1600.0,http://sfbay.craigslist.org/apa/index2600.html,-122.418002,37.797418,2.46875,sfbay,2512
37.999851+-121.730724,3219.0,5465.0,53.65,91.08333333333333,brentwood / oakley,Very Nice 3db/2bath,1550.0,3.0,4527219665.0,2014-06-18,http://sfbay.craigslist.org/eby/apa/4527219665.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-121.730724,37.999851,NA,sfbay,2187
37.9864+-122.135,2423.0,4514.0,40.38333333333333,75.23333333333333,concord / pleasant hill / martinez,$600 In Summer Specials! One Bedroom in Martinez! Stop By Muirwood!,1425.0,1.0,4507162986.0,2014-07-03,http://sfbay.craigslist.org/eby/apa/4507162986.html,684.0,http://sfbay.craigslist.org/apa/index2000.html,-122.135,37.9864,2.0833333333333335,sfbay,2188
37.9864+-122.135,2423.0,4514.0,40.38333333333333,75.23333333333333,concord / pleasant hill / martinez,Bright & Sunny 2 Bedroom!Prime Location! Washer & Dryer $250 Deposit!!,1644.0,2.0,4472003626.0,2014-05-15,http://sfbay.craigslist.org/eby/apa/4472003626.html,810.0,http://sfbay.craigslist.org/apa/index1700.html,-122.135,37.9864,2.0296296296296297,sfbay,2257
37.9864+-122.135,2423.0,4514.0,40.38333333333333,75.23333333333333,concord / pleasant hill / martinez,Lease a Spacious 2BR/2BA Home in a Great Martinez Location!,1882.0,2.0,4557225929.0,2014-07-07,http://sfbay.craigslist.org/eby/apa/4557225929.html,901.0,http://sfbay.craigslist.org/apa/index2000.html,-122.135,37.9864,2.088790233074362,sfbay,2924
37.9658+-121.7758,3292.0,5836.0,54.86666666666667,97.26666666666667,pittsburg / antioch,2bth/Single Story Antioch Home near Golf Course **Available 7/9/14**,1750.0,3.0,4556161091.0,2014-07-09,http://sfbay.craigslist.org/eby/apa/4556161091.html,1303.0,http://sfbay.craigslist.org/apa/index3100.html,-121.7758,37.9658,1.343054489639294,sfbay,2189
37.74697+-122.44482,1415.0,3064.0,23.583333333333332,51.06666666666667,twin peaks / diamond hts,"▒▓█►Furnished 1 bed/1 bath, Available 2nd Nov. parking,",3495.0,1.0,4551263736.0,2014-07-03,http://sfbay.craigslist.org/sfc/apa/4551263736.html,600.0,http://sfbay.craigslist.org/apa/index2600.html,-122.44482000000001,37.74697000000001,5.825,sfbay,2190
37.888216+-122.282832,1736.0,3520.0,28.933333333333334,58.666666666666664,berkeley,Peaceful 2 br-2 bath condo,2175.0,2.0,4538190434.0,2014-07-01,http://sfbay.craigslist.org/eby/apa/4538190434.html,NA,http://sfbay.craigslist.org/apa/index3000.html,-122.282832,37.888216,NA,sfbay,2191
37.320842+-121.975669,3605.0,5783.0,60.083333333333336,96.38333333333334,sunnyvale,1x1-New Wood Floors-Near Apple Shuttle-Hwys 280 & 17-Cupertino School,2195.0,1.0,4562529113.0,2014-07-10,http://sfbay.craigslist.org/sby/apa/4562529113.html,630.0,http://sfbay.craigslist.org/apa/index1700.html,-121.975669,37.320842,3.484126984126984,sfbay,2192
37.432784+-122.146275,3316.0,5659.0,55.266666666666666,94.31666666666666,palo alto,Beautiful 3 BR plus Office or Guest cottage in Old Palo Alto,5800.0,3.0,4490768087.0,2014-05-27,http://sfbay.craigslist.org/pen/apa/4490768087.html,1100.0,http://sfbay.craigslist.org/apa/index2600.html,-122.146275,37.43278400000001,5.2727272727272725,sfbay,2193
37.7706+-122.2648,1504.0,2946.0,25.066666666666666,49.1,alameda,2150 Santa Clara #B - Close to Park St,2300.0,3.0,4467255710.0,2014-05-25,http://sfbay.craigslist.org/eby/apa/4467255710.html,NA,http://sfbay.craigslist.org/apa/index500.html,-122.2648,37.7706,NA,sfbay,2194
37.972891+-122.033386,2306.0,4182.0,38.43333333333333,69.7,concord / pleasant hill / martinez,Ask About Our Great Special For Immediate Move-in! Large One Bedroom,1924.0,1.0,4482044694.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4482044694.html,748.0,http://sfbay.craigslist.org/apa/index700.html,-122.033386,37.972891,2.572192513368984,sfbay,2195
37.780233+-122.42025,696.0,1704.0,11.6,28.4,"512 Van Ness Ave, Hayes Valley",1 BDR. Spacious with view. SHOWING.,2800.0,1.0,4449653608.0,2014-05-15,http://sfbay.craigslist.org/sfc/apa/4449653608.html,826.0,http://sfbay.craigslist.org/apa/index2900.html,-122.42025,37.780233,3.389830508474576,sfbay,2196
37.739851+-122.447852,1509.0,3139.0,25.15,52.31666666666667,glen park,"Miraloma Single Family Home, Aug. 1 ~ J.Wavro",5900.0,3.0,4526866015.0,2014-06-18,http://sfbay.craigslist.org/sfc/apa/4526866015.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.447852,37.739851,NA,sfbay,2197
37.763404+-122.183053,1647.0,3342.0,27.45,55.7,oakland east,Beautiful Single Family Home on Weld St (Hablo Español),1800.0,2.0,4504523346.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4504523346.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.183053,37.763404,NA,sfbay,2198
37.787038+-122.418271,524.0,1271.0,8.733333333333333,21.183333333333334,downtown / civic / van ness,Room & bath.hardwood floor*Larkin & Post St,1095.0,NA,4515945965.0,2014-06-11,http://sfbay.craigslist.org/sfc/apa/4515945965.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.418271,37.787038,NA,sfbay,2199
37.790119+-122.445934,858.0,1897.0,14.3,31.616666666666667,pacific heights,Remodeled 2 Bedroom Open House 6/21  12-1pm.,3595.0,2.0,4530238716.0,2014-06-20,http://sfbay.craigslist.org/sfc/apa/4530238716.html,NA,http://sfbay.craigslist.org/apa/index2600.html,-122.445934,37.790119,NA,sfbay,2200
37.783609+-122.389846,589.0,1419.0,9.816666666666666,23.65,SOMA / south beach,200 Brannan | Luxury Loft | Rarely Available 2BR/2BA/1Parking,5799.0,2.0,4474348349.0,2014-05-17,http://sfbay.craigslist.org/sfc/apa/4474348349.html,1525.0,http://sfbay.craigslist.org/apa/index2500.html,-122.389846,37.78360900000001,3.8026229508196723,sfbay,2201
37.5395+-122.2998,2248.0,4379.0,37.46666666666667,72.98333333333333,san mateo,Spacious two bedroom ready to move in now!,2502.0,2.0,4491485359.0,2014-05-27,http://sfbay.craigslist.org/pen/apa/4491485359.html,910.0,http://sfbay.craigslist.org/apa/index400.html,-122.2998,37.5395,2.7494505494505495,sfbay,2202
37.898824+-122.057317,1934.0,3701.0,32.233333333333334,61.68333333333333,walnut creek,"Car Not Needed! Walk to Downtown Walnut Creek, BART/Very Quiet!!",1695.0,2.0,4559132391.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4559132391.html,875.0,http://sfbay.craigslist.org/apa/index1800.html,-122.057317,37.898824,1.937142857142857,sfbay,2203
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,russian hill,Nice 2+/Bd Condo w/Amazing Bay & Alcatraz Views!,4600.0,2.0,4459603777.0,2014-05-19,http://sfbay.craigslist.org/sfc/apa/4459603777.html,NA,http://sfbay.craigslist.org/apa/index3600.html,-122.4186,37.7917,NA,sfbay,2204
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,pacific heights,Beautiful 1br Apartment With City View,2290.0,1.0,4516593739.0,2014-06-12,http://sfbay.craigslist.org/sfc/apa/4516593739.html,600.0,http://sfbay.craigslist.org/apa/index3200.html,-122.4186,37.7917,3.816666666666667,sfbay,2237
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,pacific heights,"1 bedroom apt, perfect for Professionals and students.",2800.0,NA,4547501784.0,2014-07-01,http://sfbay.craigslist.org/sfc/apa/4547501784.html,NA,http://sfbay.craigslist.org/apa/index3000.html,-122.4186,37.7917,NA,sfbay,2243
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,russian hill,Very Large Studio-Amazing,2350.0,NA,4478152469.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4478152469.html,800.0,http://sfbay.craigslist.org/apa/index2500.html,-122.4186,37.7917,2.9375,sfbay,2331
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,lower nob hill,FURNISHED STUDIO W/ VIEW AVAIL 7/7!!,3395.0,NA,4527116871.0,2014-06-20,http://sfbay.craigslist.org/sfc/apa/4527116871.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.4186,37.7917,NA,sfbay,2595
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,pacific heights,1701 Jackson St 409. Available and Ready Now 5.16.14,5500.0,2.0,4474018518.0,2014-05-16,http://sfbay.craigslist.org/sfc/apa/4474018518.html,1241.0,http://sfbay.craigslist.org/apa/index700.html,-122.4186,37.7917,4.43190975020145,sfbay,2613
37.7917+-122.4186,608.0,1378.0,10.133333333333333,22.966666666666665,russian hill,Furnished Family Home - Short Term Welcome,15e3,4.0,4498213760.0,2014-05-31,http://sfbay.craigslist.org/sfc/apa/4498213760.html,3800.0,http://sfbay.craigslist.org/apa/index300.html,-122.4186,37.7917,3.9473684210526314,sfbay,2888
37.333841+-122.024571,3618.0,5785.0,60.3,96.41666666666667,cupertino,Near Great Restaurants & 24-hour Grocery! Wonderful Two Bedroom!,3400.0,2.0,4527493600.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4527493600.html,1147.0,http://sfbay.craigslist.org/apa/index500.html,-122.024571,37.333841,2.964254577157803,sfbay,2205
37.8787+-122.1728,1596.0,3108.0,26.6,51.8,lafayette / orinda / moraga,Orinda Hills  $1495.00 1br/1ba,1495.0,1.0,4521591345.0,2014-06-15,http://sfbay.craigslist.org/eby/apa/4521591345.html,700.0,http://sfbay.craigslist.org/apa/index1700.html,-122.1728,37.8787,2.1357142857142857,sfbay,2206
37.395528+-122.09806,3544.0,5819.0,59.06666666666667,96.98333333333333,mountain view,"1-bedroom at Mountain View, avail since July",1798.0,1.0,4499283149.0,2014-06-01,http://sfbay.craigslist.org/sby/apa/4499283149.html,NA,http://sfbay.craigslist.org/apa/index1000.html,-122.09806,37.39552800000001,NA,sfbay,2207
37.442838+-122.158675,3502.0,5958.0,58.36666666666667,99.3,palo alto,3BR/3.5BA Downtown PA-Fully Furnished July-Dec.,6400.0,3.0,4520279048.0,2014-06-18,http://sfbay.craigslist.org/pen/apa/4520279048.html,1800.0,http://sfbay.craigslist.org/apa/index1100.html,-122.158675,37.442838,3.5555555555555554,sfbay,2208
37.809727+-122.218879,1300.0,2805.0,21.666666666666668,46.75,oakland piedmont / montclair,1br Upper Glenview,1650.0,1.0,4556102611.0,2014-07-06,http://sfbay.craigslist.org/eby/apa/4556102611.html,700.0,http://sfbay.craigslist.org/apa/index300.html,-122.218879,37.809727,2.357142857142857,sfbay,2209
37.624245+-122.044322,2669.0,6040.0,44.483333333333334,100.66666666666667,hayward / castro valley,Beautiful large home at Golf Course to rent,3500.0,5.0,4482073160.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4482073160.html,2685.0,http://sfbay.craigslist.org/apa/index600.html,-122.044322,37.624245,1.303538175046555,sfbay,2210
37.284592+-121.935567,3906.0,6323.0,65.1,105.38333333333334,campbell,{Open House Today 10am-1pm~Furnished 1br~Look no more~Your next home},1900.0,1.0,4510253213.0,2014-06-08,http://sfbay.craigslist.org/sby/apa/4510253213.html,704.0,http://sfbay.craigslist.org/apa/index1800.html,-121.935567,37.284592,2.6988636363636362,sfbay,2211
37.846189+-122.292831,1255.0,2574.0,20.916666666666668,42.9,emeryville,It's Time To Relax at The Courtyards - Visit Us Today!,2910.0,2.0,4521621872.0,2014-06-15,http://sfbay.craigslist.org/eby/apa/4521621872.html,1029.0,http://sfbay.craigslist.org/apa/index1600.html,-122.292831,37.846189,2.82798833819242,sfbay,2212
37.708018+-121.87886,2613.0,4689.0,43.55,78.15,dublin / pleasanton / livermore,Ddublin  4bd/3bath,4200.0,4.0,4486868418.0,2014-05-28,http://sfbay.craigslist.org/eby/apa/4486868418.html,2800.0,http://sfbay.craigslist.org/apa/index1900.html,-121.87886,37.708018,1.5,sfbay,2213
37.774143+-122.490752,1368.0,2920.0,22.8,48.666666666666664,richmond / seacliff,812A 31st Av/Cabrillo flat carpet Living Dining 2BR 2BA kitchen,3e3,2.0,4529392911.0,2014-06-19,http://sfbay.craigslist.org/sfc/apa/4529392911.html,1450.0,http://sfbay.craigslist.org/apa/index200.html,-122.490752,37.774143,2.0689655172413794,sfbay,2214
38.2671+-122.0356,3482.0,6192.0,58.03333333333333,103.2,fairfield / vacaville,"Charming, Quiet 2bd/1.5 bath",1010.0,2.0,4545351811.0,2014-06-29,http://sfbay.craigslist.org/eby/apa/4545351811.html,NA,http://sfbay.craigslist.org/apa/index600.html,-122.0356,38.2671,NA,sfbay,2215
38.2671+-122.0356,3482.0,6192.0,58.03333333333333,103.2,fairfield / vacaville,SPACIOUS 4 BEDROOM 3 BATH**FAIRFIELD,1500.0,4.0,4468227789.0,2014-05-15,http://sfbay.craigslist.org/eby/apa/4468227789.html,NA,http://sfbay.craigslist.org/apa/index900.html,-122.0356,38.2671,NA,sfbay,2769
38.2671+-122.0356,3482.0,6192.0,58.03333333333333,103.2,fairfield / vacaville,Do You Work for Amazon or Pixar?? You Should Live Here!!!,1400.0,2.0,4537070965.0,2014-06-24,http://sfbay.craigslist.org/eby/apa/4537070965.html,1063.0,http://sfbay.craigslist.org/apa/index1400.html,-122.0356,38.2671,1.317027281279398,sfbay,2855
38.2671+-122.0356,3482.0,6192.0,58.03333333333333,103.2,fairfield / vacaville,studio apt for rent in Fairfield,715.0,NA,4494152076.0,2014-05-29,http://sfbay.craigslist.org/eby/apa/4494152076.html,NA,http://sfbay.craigslist.org/apa/index2800.html,-122.0356,38.2671,NA,sfbay,2940
37.83187+-122.278991,1307.0,2742.0,21.783333333333335,45.7,emeryville,Lots of Natural Afternoon Light Over Looking Beautiful Courtyard.,2495.0,1.0,4550527805.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4550527805.html,711.0,http://sfbay.craigslist.org/apa/index700.html,-122.278991,37.83187,3.509142053445851,sfbay,2216
37.891251+-122.075556,1865.0,3427.0,31.083333333333332,57.11666666666667,walnut creek,Spacious 2BR/1BA Apartment in Walnut Creek!,1971.0,2.0,4477997905.0,2014-05-19,http://sfbay.craigslist.org/eby/apa/4477997905.html,875.0,http://sfbay.craigslist.org/apa/index2400.html,-122.075556,37.891251,2.2525714285714287,sfbay,2217
37.732049+-122.472947,1698.0,3493.0,28.3,58.21666666666667,west portal / forest hill,Elegant & Spacious Home Steps From West Portal,5999.0,4.0,4546280159.0,2014-06-30,http://sfbay.craigslist.org/sfc/apa/4546280159.html,NA,http://sfbay.craigslist.org/apa/index2600.html,-122.472947,37.732049,NA,sfbay,2218
37.376593+-122.079061,3497.0,5739.0,58.28333333333333,95.65,mountain view,"Lovely 3 BD, 2 BA Home for Lease",5800.0,3.0,4475007515.0,2014-05-17,http://sfbay.craigslist.org/pen/apa/4475007515.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.079061,37.376593,NA,sfbay,2219
37.281655+-121.935767,3937.0,6219.0,65.61666666666666,103.65,campbell,Catch The Summer Fever At Woodleaf!,2494.0,2.0,4554306280.0,2014-07-05,http://sfbay.craigslist.org/sby/apa/4554306280.html,850.0,http://sfbay.craigslist.org/apa/index1100.html,-121.935767,37.281655,2.9341176470588235,sfbay,2220
37.784372+-122.441403,782.0,1769.0,13.033333333333333,29.483333333333334,lower pac hts,Large Flat-High End Finishes-Victorian Details-Open Sunday 12-12:30 PM,7250.0,5.0,4542667832.0,2014-06-27,http://sfbay.craigslist.org/sfc/apa/4542667832.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.441403,37.784372,NA,sfbay,2221
37.794627+-122.424109,699.0,1655.0,11.65,27.583333333333332,pacific heights,"Completely renovated penthouse with 2 bedrooms and 1 bathroom, pk incl",5500.0,2.0,4481416138.0,2014-06-02,http://sfbay.craigslist.org/sfc/apa/4481416138.html,NA,http://sfbay.craigslist.org/apa/index2700.html,-122.424109,37.794627,NA,sfbay,2222
37.480737+-122.228476,3062.0,5709.0,51.03333333333333,95.15,redwood city,Large Walk-in Closets!! Dual Master Floor Plan!,3370.0,2.0,4542341769.0,2014-06-27,http://sfbay.craigslist.org/pen/apa/4542341769.html,1090.0,http://sfbay.craigslist.org/apa/index1000.html,-122.228476,37.480737,3.091743119266055,sfbay,2223
37.480737+-122.228476,3062.0,5709.0,51.03333333333333,95.15,redwood city,Large 1B Top Floor Apartment Home w/ In-home W/D,2765.0,1.0,4498054938.0,2014-05-31,http://sfbay.craigslist.org/pen/apa/4498054938.html,773.0,http://sfbay.craigslist.org/apa/index700.html,-122.228476,37.480737,3.5769728331177233,sfbay,2316
37.480737+-122.228476,3062.0,5709.0,51.03333333333333,95.15,redwood city,Downtown Living At Its Best! Large Two Bedroom With Great Amenities!,3370.0,2.0,4545131785.0,2014-06-29,http://sfbay.craigslist.org/pen/apa/4545131785.html,1090.0,http://sfbay.craigslist.org/apa/index900.html,-122.228476,37.480737,3.091743119266055,sfbay,2398
37.480737+-122.228476,3062.0,5709.0,51.03333333333333,95.15,redwood city,2B Town Home spacious two story !,NA,2.0,4470745115.0,2014-05-14,http://sfbay.craigslist.org/pen/apa/4470745115.html,1185.0,http://sfbay.craigslist.org/apa/index500.html,-122.228476,37.480737,NA,sfbay,2566
37.376961+-122.03212,3775.0,6482.0,62.916666666666664,108.03333333333333,sunnyvale,Luxury Apartments Walking Distance to Murphy Street,3820.0,2.0,4551828728.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4551828728.html,1085.0,http://sfbay.craigslist.org/apa/index1200.html,-122.03212,37.376961,3.52073732718894,sfbay,2224
37.376961+-122.03212,3775.0,6482.0,62.916666666666664,108.03333333333333,sunnyvale,Luxury Apartments Walking Distance to Murphy Avenue,2846.0,1.0,4533817670.0,2014-06-22,http://sfbay.craigslist.org/sby/apa/4533817670.html,789.0,http://sfbay.craigslist.org/apa/index500.html,-122.03212,37.376961,3.6070975918884662,sfbay,2415
37.93379+-122.072868,2023.0,3712.0,33.71666666666667,61.86666666666667,concord / pleasant hill / martinez,1 Bedroom/1Bathroom in Pleasant Hill,1645.0,1.0,4557817172.0,2014-07-07,http://sfbay.craigslist.org/eby/apa/4557817172.html,850.0,http://sfbay.craigslist.org/apa/index500.html,-122.072868,37.93379,1.9352941176470588,sfbay,2225
37.844551+-122.256005,1115.0,2402.0,18.583333333333332,40.03333333333333,oakland rockridge / claremont,Newly Renovated Studio,1500.0,NA,4530735411.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4530735411.html,400.0,http://sfbay.craigslist.org/apa/index1200.html,-122.256005,37.844551,3.75,sfbay,2226
37.767305+-122.213974,1402.0,2825.0,23.366666666666667,47.083333333333336,oakland east,Second Floor Corner Loft in Artist Community 201J,2400.0,1.0,4519393888.0,2014-06-16,http://sfbay.craigslist.org/eby/apa/4519393888.html,1905.0,http://sfbay.craigslist.org/apa/index2900.html,-122.213974,37.767305,1.2598425196850394,sfbay,2227
37.785949+-122.433677,713.0,1621.0,11.883333333333333,27.016666666666666,pacific heights,"**OPEN HOUSE MONDAY 7/7 5:30-6:30pm** BEAUTIFUL LOFT/CONDO, DOGS OK!",4100.0,1.0,4554313539.0,2014-07-05,http://sfbay.craigslist.org/sfc/apa/4554313539.html,1100.0,http://sfbay.craigslist.org/apa/index1000.html,-122.433677,37.785949,3.727272727272727,sfbay,2228
37.985644+-121.804905,2980.0,5260.0,49.666666666666664,87.66666666666667,pittsburg / antioch,Updated 3bed/1bath townhome with 2 car garage... Bad Credit OK!,1350.0,3.0,4457891787.0,2014-05-19,http://sfbay.craigslist.org/eby/apa/4457891787.html,1081.0,http://sfbay.craigslist.org/apa/index3700.html,-121.804905,37.985644,1.2488436632747455,sfbay,2229
37.392442+-122.015984,3768.0,6774.0,62.8,112.9,sunnyvale,"Rare Gem condo, 2 balconies, garage, wAsher and dryer pool, spa",2589.0,1.0,4545177417.0,2014-06-29,http://sfbay.craigslist.org/sby/apa/4545177417.html,784.0,http://sfbay.craigslist.org/apa/index800.html,-122.015984,37.392442,3.302295918367347,sfbay,2230
37.392442+-122.015984,3768.0,6774.0,62.8,112.9,sunnyvale,"Rare Gem condo, 2 balconies, garage, wAsher and dryer pool, spa",2589.0,1.0,4533509319.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4533509319.html,784.0,http://sfbay.craigslist.org/apa/index2800.html,-122.015984,37.392442,3.302295918367347,sfbay,2715
37.800595+-122.404432,554.0,1251.0,9.233333333333333,20.85,north beach / telegraph hill,"Luxurious and Lg 2-level penthouse, 3bd plus office, 3.5ba, pano views",15e3,3.0,4466871106.0,2014-06-09,http://sfbay.craigslist.org/sfc/apa/4466871106.html,2500.0,http://sfbay.craigslist.org/apa/index2400.html,-122.404432,37.800595,6.0,sfbay,2231
37.792762+-122.411007,502.0,1166.0,8.366666666666667,19.433333333333334,nob hill,Fully Renovated NE view 3 brm/3ba; frplc; hrd flrs; elegant; prkg avai,14e3,3.0,4508387589.0,2014-06-19,http://sfbay.craigslist.org/sfc/apa/4508387589.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.411007,37.792762,NA,sfbay,2232
37.39574+-121.956769,3852.0,7094.0,64.2,118.23333333333333,santa clara,"We Offer Daily Tours, Come See Our 1x1 Today",2275.0,1.0,4565492623.0,2014-07-12,http://sfbay.craigslist.org/sby/apa/4565492623.html,719.0,http://sfbay.craigslist.org/apa/index2000.html,-121.956769,37.39574,3.164116828929068,sfbay,2233
38.0985+-122.2124,2582.0,4822.0,43.03333333333333,80.36666666666666,vallejo / benicia,Adorable East Vallejo home near elementary school,1395.0,3.0,4538939915.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4538939915.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.2124,38.0985,NA,sfbay,2234
38.0985+-122.2124,2582.0,4822.0,43.03333333333333,80.36666666666666,vallejo / benicia,Beautiful Large 4BR/3BA Glen Cove Home w/ Vaulted Ceilings,2395.0,4.0,4537031395.0,2014-06-24,http://sfbay.craigslist.org/eby/apa/4537031395.html,2019.0,http://sfbay.craigslist.org/apa/index1600.html,-122.2124,38.0985,1.1862308073303616,sfbay,2905
