or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.565287+-122.2684,2124.0,3586.0,35.4,59.766666666666666,foster city,"In-home, full size w/d & top-of-the line appliances",3126.0,2.0,4499469607.0,2014-06-01,http://sfbay.craigslist.org/pen/apa/4499469607.html,1100.0,http://sfbay.craigslist.org/apa/index700.html,-122.2684,37.565287,2.841818181818182,sfbay,1010
37.77119+-122.173612,1993.0,3903.0,33.21666666666667,65.05,oakland east,A 3 + Bedroom House on a big fenced Lot,1950.0,3.0,4547496058.0,2014-07-09,http://sfbay.craigslist.org/eby/apa/4547496058.html,1746.0,http://sfbay.craigslist.org/apa/index3300.html,-122.173612,37.77119,1.1168384879725086,sfbay,1011
37.7441+-122.4863,1707.0,3435.0,28.45,57.25,sunset / parkside,"Room for Rent! close to UCSF, SFSU",850.0,NA,4483290856.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4483290856.html,132.0,http://sfbay.craigslist.org/apa/index1600.html,-122.4863,37.7441,6.4393939393939394,sfbay,1012
37.7441+-122.4863,1707.0,3435.0,28.45,57.25,Subscribers Only) th Ave,beautiful hardware Lease Purchase  3 BEDROOM 2 bath,1475.0,NA,4509228687.0,2014-06-07,http://sfbay.craigslist.org/sby/apa/4509228687.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.4863,37.7441,NA,sfbay,1998
37.662302+-122.071946,2482.0,4658.0,41.36666666666667,77.63333333333334,hayward / castro valley,**OPEN HOUSE** 3 Bed/2 Bath home in Hayward with a bay view,2575.0,3.0,4551119327.0,2014-07-03,http://sfbay.craigslist.org/eby/apa/4551119327.html,1680.0,http://sfbay.craigslist.org/apa/index2900.html,-122.071946,37.662302,1.5327380952380953,sfbay,1013
38.258178+-122.074761,3753.0,5991.0,62.55,99.85,fairfield / vacaville,***Spacious 4 bed 2.5 bath home in Fairfield!!!***	,1950.0,4.0,4473748705.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4473748705.html,1827.0,http://sfbay.craigslist.org/apa/index3600.html,-122.074761,38.258178,1.0673234811165846,sfbay,1014
37.6586+-122.0472,2607.0,4887.0,43.45,81.45,hayward / castro valley,~~✿Don't move to a complex. Move to a community!! ✿~~,1557.0,1.0,4468294821.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4468294821.html,662.0,http://sfbay.craigslist.org/apa/index2300.html,-122.0472,37.6586,2.3519637462235647,sfbay,1015
37.6586+-122.0472,2607.0,4887.0,43.45,81.45,hayward / castro valley,Large and comfy two bedroom!,1919.0,2.0,4521051363.0,2014-06-14,http://sfbay.craigslist.org/eby/apa/4521051363.html,1091.0,http://sfbay.craigslist.org/apa/index300.html,-122.0472,37.6586,1.758936755270394,sfbay,1065
37.6586+-122.0472,2607.0,4887.0,43.45,81.45,hayward / castro valley,Start Summer Right!!!!!,1731.0,1.0,4497749876.0,2014-05-31,http://sfbay.craigslist.org/eby/apa/4497749876.html,713.0,http://sfbay.craigslist.org/apa/index1300.html,-122.0472,37.6586,2.4277699859747544,sfbay,1701
37.6586+-122.0472,2607.0,4887.0,43.45,81.45,hayward / castro valley,"Excellent one bedroom available for you tomorrow!!! $1,437",1437.0,1.0,4535249459.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4535249459.html,797.0,http://sfbay.craigslist.org/apa/index1600.html,-122.0472,37.6586,1.8030112923462986,sfbay,1759
37.6586+-122.0472,2607.0,4887.0,43.45,81.45,hayward / castro valley,Largest two bedroom two bath available now! $1942,1942.0,2.0,4566261904.0,2014-07-12,http://sfbay.craigslist.org/eby/apa/4566261904.html,1063.0,http://sfbay.craigslist.org/apa/index300.html,-122.0472,37.6586,1.8269049858889934,sfbay,1784
37.79667+-122.438779,881.0,2346.0,14.683333333333334,39.1,marina / cow hollow,Best Cow Hol. Union@Pierce. X-lg. 1br. remod. kit. DineRm. Hdwd. pkg.,4250.0,1.0,4452834674.0,2014-05-29,http://sfbay.craigslist.org/sfc/apa/4452834674.html,1040.0,http://sfbay.craigslist.org/apa/index1100.html,-122.438779,37.79667,4.086538461538462,sfbay,1016
37.58567+-122.02225,2984.0,4810.0,49.733333333333334,80.16666666666667,fremont / union city / newark,Wait! You Forgot to Sign your Lease.,1955.0,2.0,4527252480.0,2014-06-18,http://sfbay.craigslist.org/eby/apa/4527252480.html,830.0,http://sfbay.craigslist.org/apa/index1100.html,-122.02225,37.58567,2.355421686746988,sfbay,1017
37.306942+-121.933367,3876.0,5597.0,64.6,93.28333333333333,san jose west,2b2b unit in 4-plex in West San Jose with premium Campbell Schools,2380.0,2.0,4526093703.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4526093703.html,1220.0,http://sfbay.craigslist.org/apa/index3500.html,-121.933367,37.306942,1.9508196721311475,sfbay,1018
38.559559+-121.778018,4873.0,7659.0,81.21666666666667,127.65,Davis,Cheap furnished 3 beds house for rent,1950.0,3.0,4520596280.0,2014-06-14,http://sfbay.craigslist.org/sfc/apa/4520596280.html,1580.0,http://sfbay.craigslist.org/apa/index1300.html,-121.778018,38.559559,1.2341772151898733,sfbay,1019
37.794627+-122.424109,738.0,1709.0,12.3,28.483333333333334,pacific heights,"Completely renovated penthouse with 2 bedrooms and 1 bathroom, pk incl",5500.0,2.0,4481416138.0,2014-06-11,http://sfbay.craigslist.org/sfc/apa/4481416138.html,NA,http://sfbay.craigslist.org/apa/,-122.424109,37.794627,NA,sfbay,1020
37.326379+-122.050159,3272.0,4748.0,54.53333333333333,79.13333333333334,cupertino,"Close to Apple, Lab 126, Facebook Shuttle, Top Cupertino Schools, WD",2445.0,1.0,4518714198.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4518714198.html,700.0,http://sfbay.craigslist.org/apa/index3000.html,-122.050159,37.326379,3.492857142857143,sfbay,1021
37.326379+-122.050159,3272.0,4748.0,54.53333333333333,79.13333333333334,cupertino,"Private Bike Lockers, Granite, Dishwasher, Ceiling Fan, Microwave",2395.0,1.0,4551362404.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4551362404.html,700.0,http://sfbay.craigslist.org/apa/index2500.html,-122.050159,37.326379,3.4214285714285713,sfbay,1108
37.39574+-121.956769,3594.0,5681.0,59.9,94.68333333333334,"809 Agnew Rd, Santa Clara, CA",Immaculate 2 Bedroom 2.5 Bath Rivermark Townhome,3195.0,2.0,4495904546.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4495904546.html,1616.0,http://sfbay.craigslist.org/apa/index1100.html,-121.956769,37.39574,1.9771039603960396,sfbay,1022
37.39574+-121.956769,3594.0,5681.0,59.9,94.68333333333334,santa clara,Come See Today!! Beautiful 1x1 Apartment !!,2245.0,1.0,4543511097.0,2014-06-28,http://sfbay.craigslist.org/sby/apa/4543511097.html,719.0,http://sfbay.craigslist.org/apa/index1600.html,-121.956769,37.39574,3.122392211404729,sfbay,1551
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Spacious 2x2 Ready For Immediate Move In!!,2915.0,2.0,4562741622.0,2014-07-10,http://sfbay.craigslist.org/sby/apa/4562741622.html,1100.0,http://sfbay.craigslist.org/apa/index1100.html,-121.9406,37.4087,2.65,sfbay,1023
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Jr 1x1 Start Your Story @ Epic! Lifestyle you have been waiting for...,2105.0,1.0,4549923874.0,2014-07-02,http://sfbay.craigslist.org/sby/apa/4549923874.html,565.0,http://sfbay.craigslist.org/apa/index2100.html,-121.9406,37.4087,3.725663716814159,sfbay,1032
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Upgraded 1 Bedroom + Den w/ LARGE Patio & Wood Flooring,2650.0,1.0,4516272389.0,2014-06-11,http://sfbay.craigslist.org/sby/apa/4516272389.html,878.0,http://sfbay.craigslist.org/apa/index400.html,-121.9406,37.4087,3.0182232346241458,sfbay,1046
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,"Fantastic Ground Flr 1x1, Resort Village Community/Amenities, Pets OK!",2435.0,1.0,4497711276.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497711276.html,688.0,http://sfbay.craigslist.org/apa/index1400.html,-121.9406,37.4087,3.5392441860465116,sfbay,1226
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,ONE-BEDROOM APARTMENT FOR RENT WITH SWIMMING POOL & SPA,2345.0,1.0,4531905814.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4531905814.html,700.0,http://sfbay.craigslist.org/apa/index1500.html,-121.9406,37.4087,3.35,sfbay,1511
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,This is so EPIC - Lovely New 1x1- ask about specials,2233.0,1.0,4530739738.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4530739738.html,778.0,http://sfbay.craigslist.org/apa/index1100.html,-121.9406,37.4087,2.8701799485861184,sfbay,1605
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Luxurious 2 Bedroom On The 4th Floor!,3130.0,2.0,4543953398.0,2014-06-28,http://sfbay.craigslist.org/sby/apa/4543953398.html,1044.0,http://sfbay.craigslist.org/apa/index800.html,-121.9406,37.4087,2.9980842911877397,sfbay,1613
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Your Apartment Search Ends Here At Epic!!,2648.0,1.0,4528716949.0,2014-06-19,http://sfbay.craigslist.org/sby/apa/4528716949.html,778.0,http://sfbay.craigslist.org/apa/index1700.html,-121.9406,37.4087,3.403598971722365,sfbay,1694
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97.4,san jose north,Studio w/ a HUGE out door living space!,2155.0,NA,4493210403.0,2014-05-28,http://sfbay.craigslist.org/sby/apa/4493210403.html,573.0,http://sfbay.craigslist.org/apa/index600.html,-121.9406,37.4087,3.7609075043630016,sfbay,1822
37.470633+-122.225354,2589.0,4340.0,43.15,72.33333333333333,redwood city,Bright and spacious 2 bedroom one bath apartment,1950.0,2.0,4524878902.0,2014-06-17,http://sfbay.craigslist.org/pen/apa/4524878902.html,NA,http://sfbay.craigslist.org/apa/index2800.html,-122.225354,37.470633,NA,sfbay,1024
37.881524+-122.050673,2348.0,4595.0,39.13333333333333,76.58333333333333,walnut creek,Diablo Villa has a Beautiful 2 bed/2bath Available,1625.0,2.0,4492621388.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4492621388.html,950.0,http://sfbay.craigslist.org/apa/index3500.html,-122.050673,37.881524,1.7105263157894737,sfbay,1025
37.919834+-122.488541,1961.0,3743.0,32.68333333333333,62.38333333333333,corte madera,"Designer Kitchen, Satined Oak Cabinets, Walk-in Closets",5914.0,3.0,4558891716.0,2014-07-08,http://sfbay.craigslist.org/nby/apa/4558891716.html,1549.0,http://sfbay.craigslist.org/apa/index2400.html,-122.488541,37.919834,3.817947062621046,sfbay,1026
37.932524+-122.368782,2102.0,3905.0,35.03333333333333,65.08333333333333,richmond / point / annex,Remodelado Apartamento en Richmond* Planta baja,1e3,2.0,4481493033.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4481493033.html,NA,http://sfbay.craigslist.org/apa/index2100.html,-122.368782,37.932524,NA,sfbay,1027
37.804613+-122.444108,1045.0,2584.0,17.416666666666668,43.06666666666667,marina / cow hollow,Beautiful Corner 1BD/1BA in Classic Marina Building,3400.0,1.0,4438587173.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4438587173.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.444108,37.804613,NA,sfbay,1028
37.400173+-122.07234,2986.0,4744.0,49.766666666666666,79.06666666666666,mountain view,Great Amenities and Pet Friendly At Our Beautiful Community!,2115.0,NA,4550551674.0,2014-07-02,http://sfbay.craigslist.org/pen/apa/4550551674.html,405.0,http://sfbay.craigslist.org/apa/index400.html,-122.07234,37.400173,5.222222222222222,sfbay,1029
37.424205+-122.197612,2730.0,4354.0,45.5,72.56666666666666,menlo park,Large 3 Bedroom in Menlo Park,4979.0,3.0,4529231131.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4529231131.html,1466.0,http://sfbay.craigslist.org/apa/index500.html,-122.197612,37.424205,3.3963165075034105,sfbay,1030
37.464452+-122.224188,2546.0,4379.0,42.43333333333333,72.98333333333333,redwood city,Open house: Friday 6/27 @ 6pm! Welcome to Montecito West!,2395.0,2.0,4519541071.0,2014-06-27,http://sfbay.craigslist.org/pen/apa/4519541071.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-122.22418799999998,37.464452,NA,sfbay,1031
37.464452+-122.224188,2546.0,4379.0,42.43333333333333,72.98333333333333,redwood city,Welcome to Montecito West! Close to shopping & more! Available NOW,1895.0,1.0,4525755492.0,2014-07-08,http://sfbay.craigslist.org/pen/apa/4525755492.html,NA,http://sfbay.craigslist.org/apa/index1100.html,-122.22418799999998,37.464452,NA,sfbay,1951
38.110266+-121.60701,4793.0,7563.0,79.88333333333334,126.05,pittsburg / antioch,Floating Home,900.0,2.0,4509654300.0,2014-06-13,http://sfbay.craigslist.org/eby/apa/4509654300.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-121.60701,38.110266,NA,sfbay,1033
37.326591+-121.897452,4073.0,5819.0,67.88333333333334,96.98333333333333,san jose downtown,Beautiful veiws at your new Townhome w/ Heat & AC! Move In Ready!,2850.0,2.0,4490878187.0,2014-05-27,http://sfbay.craigslist.org/sby/apa/4490878187.html,1117.0,http://sfbay.craigslist.org/apa/index2300.html,-121.897452,37.326591,2.551477170993733,sfbay,1034
37.793977+-122.429804,759.0,2190.0,12.65,36.5,pacific heights,Pac heights1bed/hrdwd/laundry/Location!,2350.0,1.0,4510164118.0,2014-06-12,http://sfbay.craigslist.org/sfc/apa/4510164118.html,NA,http://sfbay.craigslist.org/apa/index2100.html,-122.429804,37.79397700000001,NA,sfbay,1035
37.9846+-122.5711,2322.0,4625.0,38.7,77.08333333333333,san anselmo,Private Estate Guest House in Resort Setting Fully Furnished,3500.0,2.0,4507291894.0,2014-07-01,http://sfbay.craigslist.org/nby/apa/4507291894.html,950.0,http://sfbay.craigslist.org/apa/index800.html,-122.5711,37.9846,3.6842105263157894,sfbay,1036
37.9846+-122.5711,2322.0,4625.0,38.7,77.08333333333333,san anselmo,Private Estate Guest House in Resort Setting Fully Furnished,3500.0,2.0,4507291894.0,2014-06-08,http://sfbay.craigslist.org/nby/apa/4507291894.html,950.0,http://sfbay.craigslist.org/apa/index1300.html,-122.5711,37.9846,3.6842105263157894,sfbay,1131
37.354549+-122.005336,3679.0,5838.0,61.31666666666667,97.3,sunnyvale,CHARMING TWO BEDROOM WITH W/D HOOK UPS,2278.0,2.0,4547979865.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4547979865.html,NA,http://sfbay.craigslist.org/apa/index2700.html,-122.005336,37.354549,NA,sfbay,1037
37.782177+-122.449047,930.0,1966.0,15.5,32.766666666666666,laurel hts / presidio,"Top floor apt - deck, fireplace, Ocean and GG Bridge views ~ J.Wavro",3800.0,2.0,4491170499.0,2014-05-27,http://sfbay.craigslist.org/sfc/apa/4491170499.html,NA,http://sfbay.craigslist.org/apa/index1500.html,-122.449047,37.782177,NA,sfbay,1038
37.664125+-122.111841,2408.0,4162.0,40.13333333333333,69.36666666666666,hayward / castro valley,Apartment for rent,1395.0,2.0,4542049878.0,2014-07-02,http://sfbay.craigslist.org/eby/apa/4542049878.html,NA,http://sfbay.craigslist.org/apa/index200.html,-122.111841,37.664125,NA,sfbay,1039
37.359341+-122.050372,3344.0,5423.0,55.733333333333334,90.38333333333334,sunnyvale,"You have it all at Parkwood/Up-To-Date Apts, Parks, Pool, Spa,Fitness",2045.0,1.0,4561031325.0,2014-07-09,http://sfbay.craigslist.org/sby/apa/4561031325.html,560.0,http://sfbay.craigslist.org/apa/index1200.html,-122.050372,37.359341,3.6517857142857144,sfbay,1040
38.083062+-122.241874,2659.0,4813.0,44.31666666666667,80.21666666666667,vallejo / benicia,Come to your new home at Seabreeze!!,1250.0,2.0,4468834144.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4468834144.html,870.0,http://sfbay.craigslist.org/apa/index900.html,-122.241874,38.083062,1.4367816091954022,sfbay,1041
37.383128+-122.077483,3129.0,5011.0,52.15,83.51666666666667,mountain view,Pets Welcome No Smoking Great Mountain View Location Stanford Google,1515.0,NA,4514182137.0,2014-06-10,http://sfbay.craigslist.org/pen/apa/4514182137.html,400.0,http://sfbay.craigslist.org/apa/index1500.html,-122.077483,37.383128,3.7875,sfbay,1042
37.381383+-122.054786,3211.0,5069.0,53.516666666666666,84.48333333333333,sunnyvale,"Bright Apartment Upstairs in Small Complex, On site Laundry, Carport.",1695.0,1.0,4532465550.0,2014-06-23,http://sfbay.craigslist.org/sby/apa/4532465550.html,650.0,http://sfbay.craigslist.org/apa/index400.html,-122.05478600000001,37.381383,2.6076923076923078,sfbay,1043
37.405251+-122.078228,3025.0,5034.0,50.416666666666664,83.9,mountain view,"Bike to Google, private bike lockers, playground, granite, GE apps, AC",2895.0,2.0,4543895086.0,2014-06-28,http://sfbay.craigslist.org/pen/apa/4543895086.html,930.0,http://sfbay.craigslist.org/apa/index900.html,-122.078228,37.405251,3.1129032258064515,sfbay,1044
37.405251+-122.078228,3025.0,5034.0,50.416666666666664,83.9,mountain view,"Oversized dual pane windows, AC, granite, near Google, FB shuttle stop",4195.0,3.0,4548723185.0,2014-07-01,http://sfbay.craigslist.org/pen/apa/4548723185.html,1325.0,http://sfbay.craigslist.org/apa/index800.html,-122.078228,37.405251,3.1660377358490566,sfbay,1541
37.4815+-122.2091,2482.0,4108.0,41.36666666666667,68.46666666666667,san jose north,Upgraded 1 bedroom w/ open view! Limited Availability!,2425.0,1.0,4532024703.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4532024703.html,758.0,http://sfbay.craigslist.org/apa/index1200.html,-122.2091,37.4815,3.199208443271768,sfbay,1045
37.4815+-122.2091,2482.0,4108.0,41.36666666666667,68.46666666666667,redwood city,2 bedroom redev - marina access,3630.0,2.0,4520352963.0,2014-06-14,http://sfbay.craigslist.org/pen/apa/4520352963.html,1109.0,http://sfbay.craigslist.org/apa/index1900.html,-122.2091,37.4815,3.27321911632101,sfbay,1485
37.6875+-122.4388,1819.0,3214.0,30.316666666666666,53.56666666666667,daly city,"INLAW FOR RENT AVAILABLE. 1,200",1200.0,1.0,4480543087.0,2014-05-20,http://sfbay.craigslist.org/pen/apa/4480543087.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.4388,37.6875,NA,sfbay,1047
37.681956+-121.774455,3495.0,6486.0,58.25,108.1,dublin / pleasanton / livermore,Beautiful 2BR/2BA Apartment Available Today!,2179.0,1.0,4499486081.0,2014-06-01,http://sfbay.craigslist.org/eby/apa/4499486081.html,953.0,http://sfbay.craigslist.org/apa/index600.html,-121.774455,37.681956,2.286463798530955,sfbay,1048
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94.75,milpitas,Incredible 3 BD/ 2 BA with Incredible 8 week discount!,3554.0,3.0,4518112684.0,2014-06-12,http://sfbay.craigslist.org/sby/apa/4518112684.html,1423.0,http://sfbay.craigslist.org/apa/index200.html,-121.895,37.4352,2.4975404075895993,sfbay,1049
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94.75,milpitas,The King of our community. Our 3 Bedroom / 2 Bathroom. Welcome home!,3055.0,3.0,4516201017.0,2014-06-11,http://sfbay.craigslist.org/sby/apa/4516201017.html,1303.0,http://sfbay.craigslist.org/apa/index700.html,-121.895,37.4352,2.3445894090560246,sfbay,1271
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94.75,milpitas,2 bed/1bath Great Location! 1st Floor! Move-in June 26! Call us today!,2275.0,2.0,4481259159.0,2014-05-21,http://sfbay.craigslist.org/sby/apa/4481259159.html,935.0,http://sfbay.craigslist.org/apa/index3100.html,-121.895,37.4352,2.4331550802139037,sfbay,1783
37.787647+-122.443753,815.0,1814.0,13.583333333333334,30.233333333333334,pacific heights,Great furnished apartment 1 year lease,3100.0,1.0,4567852811.0,2014-07-13,http://sfbay.craigslist.org/sfc/apa/4567852811.html,650.0,http://sfbay.craigslist.org/apa/index100.html,-122.443753,37.787647,4.769230769230769,sfbay,1050
37.230544+-121.974568,4033.0,5815.0,67.21666666666667,96.91666666666667,los gatos,"Amazing Mountain Views, Washers and Dryers, Townhome plans!",26904500.0,NA,4545204747.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4545204747.html,NA,http://sfbay.craigslist.org/apa/index700.html,-121.974568,37.230544,NA,sfbay,1051
37.230544+-121.974568,4033.0,5815.0,67.21666666666667,96.91666666666667,los gatos,Need more space for furniture and entertaining? Spacious 800sqft 1bed,1823.0,1.0,4486412318.0,2014-05-24,http://sfbay.craigslist.org/sby/apa/4486412318.html,800.0,http://sfbay.craigslist.org/apa/index1400.html,-121.974568,37.230544,2.27875,sfbay,1661
37.9053+-122.0549,2540.0,4779.0,42.333333333333336,79.65,walnut creek,☺☺☺Move In Today!☺☺☺,1502.0,1.0,4478676798.0,2014-05-19,http://sfbay.craigslist.org/eby/apa/4478676798.html,640.0,http://sfbay.craigslist.org/apa/index300.html,-122.0549,37.9053,2.346875,sfbay,1052
37.9053+-122.0549,2540.0,4779.0,42.333333333333336,79.65,walnut creek,From Your Front Door Walk to Broadway Plaza,1695.0,1.0,4475557363.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4475557363.html,720.0,http://sfbay.craigslist.org/apa/index400.html,-122.0549,37.9053,2.3541666666666665,sfbay,1155
37.9053+-122.0549,2540.0,4779.0,42.333333333333336,79.65,walnut creek,Perfect Downtown Location! Across From Broadway Plaza Available 7/15!,2323.0,2.0,4524039361.0,2014-06-16,http://sfbay.craigslist.org/eby/apa/4524039361.html,995.0,http://sfbay.craigslist.org/apa/index400.html,-122.0549,37.9053,2.334673366834171,sfbay,1229
37.9053+-122.0549,2540.0,4779.0,42.333333333333336,79.65,walnut creek,Perfect One Bedroom Available NOW!,1585.0,1.0,4512790183.0,2014-06-09,http://sfbay.craigslist.org/eby/apa/4512790183.html,640.0,http://sfbay.craigslist.org/apa/index200.html,-122.0549,37.9053,2.4765625,sfbay,1588
32.688684+-117.027678,26996.0,35543.0,449.93333333333334,592.3833333333333,San Diego,"3 beds, 2.5 bath,  For Rent",2400.0,3.0,4552551471.0,2014-07-04,http://sfbay.craigslist.org/sfc/apa/4552551471.html,1778.0,http://sfbay.craigslist.org/apa/index1000.html,-117.027678,32.688684,1.3498312710911136,sfbay,1053
37.701329+-121.872367,3101.0,5918.0,51.68333333333333,98.63333333333334,dublin / pleasanton / livermore,Open your windows and enjoy the sun! Great East facing spacious 1x1!,1945.0,1.0,4535393093.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4535393093.html,599.0,http://sfbay.craigslist.org/apa/index1300.html,-121.872367,37.701329,3.2470784641068446,sfbay,1054
38.010873+-121.828165,3475.0,5831.0,57.916666666666664,97.18333333333334,pittsburg / antioch,Upgraded 1x1's! Come Choose Your Location TODAY!,1099.0,1.0,4525206067.0,2014-06-19,http://sfbay.craigslist.org/eby/apa/4525206067.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-121.82816499999998,38.010873,NA,sfbay,1055
38.010873+-121.828165,3475.0,5831.0,57.916666666666664,97.18333333333334,pittsburg / antioch,Available Now & For June* FABULOUS 2x1's! Come Take Your Pick!,1249.0,2.0,4432176390.0,2014-05-16,http://sfbay.craigslist.org/eby/apa/4432176390.html,NA,http://sfbay.craigslist.org/apa/index100.html,-121.82816499999998,38.010873,NA,sfbay,1655
